id,video_id,brand,author_name,views_count,likes_count,comments_count,shares_count,collect_count,duration_seconds,publish_time,video_desc,music_used,hashtags,video_url,crawl_source,crawl_timestamp
2,7631543036924759314,phuc_long,phuclongofficial,2208,22,1,3,4,12.0,2026-04-22 18:24:41,"Chị Mơ đã lung linh, em Đào cũng đẹp xinh, đang chờ cả nhà đến Phúc Long chơi hội. Vẫn là những nguyên liệu đặc sản, nhưng ở Hội Mơ Đào, một hương vị mới mẻ đã được ""Ủ"" nên:

✨ Trà Sữa Đông Phương Thạch Mơ Đào: Nền trà Đông Phương Mỹ Nhân là dòng Ô Long đặc biệt, với kỹ thuật lên men sâu, thoảng nốt hương mật ong và hoa chín tự nhiên, tạo nên vị trà sữa êm mượt, kèm chút ""tinh nghịch"" vui miệng từ thạch Mơ Đào dai giòn. 
✨ Trà Đông Phương Mơ Đào: Vừa có nốt chua nhẹ từ Mơ ngâm, vừa có hương Đào thanh mát. Tất cả hoà cùng vị ngọt hậu của trà Đông Phương Mỹ Nhân đặc sản.
✨ Cà Phê Mơ Đào: Dành cho những “Mỹ Nhân” sành điệu, vị cà phê đậm đà cùng trái cây thanh mát, để lại dư vị chua ngọt dịu nhẹ.

Ba món nước mới được Phúc Long gửi gắm tâm ý, hứa hẹn sẽ là người bạn đồng hành tuyệt vời cho chuyến chơi Hội rực rỡ này. 

Chính thức “lên kệ” 24.04.2026!!!

#PhúcLong  #HộiMơĐào #HươngSắcVịNghệ",nhạc nền - Là Nắng Studio ☀️,"{'name': 'phúclong'},{'name': 'hộimơđào'},{'name': 'hươngsắcvịnghệ'}",https://www.tiktok.com/@phuclongofficial/video/7631543036924759314,apify,2026-05-12 10:19:07.366809
5,7638600924474264840,phuc_long,phuclongofficial,751,17,0,8,0,17.0,2026-05-11 18:52:54,"XÉ, XOAY, TRÚNG NGAY QUÀ,..TỔNG TRỊ GIÁ HƠN 20 TỶ 🎁

Bất ngờ từ chiếc ly giấy Phúc Long 58 năm, ...

Triệu phần quà Tâm Giao vô cùng hấp dẫn (*):
🎁Thẻ trả trước lên tới 10.000.000 VND
🎁Tai nghe Samsung Galaxy Buds4 R540N 🎧
🎁Và đặc biệt điện thoại Samsung Galaxy S26 Ultra 12GB 256GB 📱

Cách nhận quà vô cùng đơn giản, chỉ cần mua bất kỳ sản phẩm size M hoặc L (ngoại trừ ly thức uống nóng) tại tất cả các kênh giao hàng và tại cửa hàng.
Triệu phần quà đã sẵn sàng! Xé ly ngay, rước quà về tay ⏳

(*)Chi tiết điều kiện chương trình dưới phần bình luận và tại link: https://phuclong.com.vn/khuyen-mai/Phuc-Long-58-nam-20260311111933

#PhúcLong #HộiMơĐào #HươngSắcVịNghệ #HànhTrình58Năm #PhúcLong58Năm #SinhNhậtPhúcLong",âm thanh gốc - PHUC LONG,"PhúcLong,HộiMơĐào,HươngSắcVịNghệ,HànhTrình58Năm,PhúcLong58Năm,SinhNhậtPhúcLong",https://www.tiktok.com/@phuclongofficial/video/7638600924474264840,apify,2026-05-12 10:19:07.366809
10,7636014006217723157,phuc_long,phuclongofficial,1643,34,1,1,3,57.0,2026-05-04 19:34:22,"Phúc Long Xin Chào và Cảm Ơn Tâm Giao Phú Quốc...
Đảo Ngọc đã đón chào Phúc Long thật nồng nhiệt, không chỉ bằng tiếng sóng rì rào, nắng vàng chan hòa hay gió biển xôn xao... mà còn bằng chính sự hào sảng, ấm áp của bà con nơi đây.
Những tình cảm chân thành ấy thực sự khiến Phúc Long muốn ""tan chảy"" luôn nè! Cùng Phúc Long nhìn ngắm lại những khoảnh khắc rạng rỡ trong ngày đầu khai trương của cửa hàng Phúc Long Hùng Vương - Phú Quốc nha.
Cửa hàng vẫn luôn sẵn sàng trà thơm, bánh ngọt để hân hạnh tiếp đón quý bà con tại:
🪸Địa chỉ: Số 11-13 đường Hùng Vương, Đặc khu Phú Quốc, Tỉnh An Giang.
🪸Thời gian hoạt động: 07h00 - 22h30 (Tất cả các ngày trong tuần).
Phúc Long Xin Chào và hẹn gặp mọi người nha!
#PhúcLong #PhúQuốc #ĐảoNgọc #PhuQuocIsland #PhúcLongHùngVương #GrandOpening",âm thanh gốc - PHUC LONG,"PhúcLong,PhúQuốc,ĐảoNgọc,PhuQuocIsland,PhúcLongHùngVương,GrandOpening",https://www.tiktok.com/@phuclongofficial/video/7636014006217723157,apify,2026-05-12 10:19:07.366809
8,7637326270602169621,phuc_long,phuclongofficial,1299,13,0,3,3,57.0,2026-05-08 08:26:35,"Phúc Long tung deal giải nhiệt, giảm 30% cho Trà Đông Phương Mơ Đào ! 🧊✨

 🎁 Cơ hội nhận coupon freeship tận tay trên ShopeeFood.

🚨 Số lượng có hạn, chốt đơn ngay! 

👉Deal cực đã, đặt ngay thôi: https://shopeefood.shopee.vn/u/nAEU3g4
#PhúcLong  #ShopeeFood",âm thanh gốc - PHUC LONG,"PhúcLong,ShopeeFood",https://www.tiktok.com/@phuclongofficial/video/7637326270602169621,apify,2026-05-12 10:19:07.366809
7,7637474201842011413,phuc_long,phuclongofficial,281300,104,4,17,11,48.0,2026-05-08 18:00:40,"MỪNG SINH NHẬT PHÚC LONG 🎉

Cùng viết tiếp hành trình 58 năm Hương - Sắc - Vị - Nghệ khởi nguồn từ năm 1968.
Đoàn tàu “Trà Di Sản” chính thức lăn bánh 🚂💨

Mỗi ly trà trên tay như một “trạm dừng” để bạn cảm nhận từng dấu ấn đã qua. 
Bắt đầu từ ly trà mang dấu ấn 58 năm Phúc Long, chỉ cần xoay nhẹ lớp ngoài để thấy cả câu chuyện dần mở ra…
…mỗi lần xé là thêm một cơ hội rinh quà
…mỗi vòng xoay là một mảnh ghép di sản 

Xé lớp nhãn ly và khám phá “Vũ Trụ Quà Tặng” ẩn bên trong, với tổng trị giá hơn 20 tỷ đồng(*) đang chờ bạn mở ra. 
👉Xoay ly, xé nhãn, rinh quà liền tay 

(*) Chi tiết chương trình xem dưới phần bình luận. 

#PhúcLong #HươngSắcVịNghệ #HànhTrình58Năm #PhúcLong58Năm #SinhNhậtPhúcLong",âm thanh gốc - PHUC LONG,"PhúcLong,HươngSắcVịNghệ,HànhTrình58Năm,PhúcLong58Năm,SinhNhậtPhúcLong",https://www.tiktok.com/@phuclongofficial/video/7637474201842011413,apify,2026-05-12 10:19:07.366809
20,7627719853171870984,phuc_long,phuclongofficial,37400,4349,140,3,17,15.0,2026-04-12 14:00:00,"KHUẤY ĐỘNG GIỜ CHIỀU CÙNG PHÚC LONG ⚡️

F5 năng lượng tức thì với vị chua ngọt, dai giòn từ Sữa Chua Xoài Đác Thơm. Đừng quên bộ đôi bánh Red Velvet, Choco Trà Xanh mềm mịn hay chiếc Croissant giòn rụm để buổi chiều thêm trọn vẹn. 🍰🥤

#PhúcLong #ỦVịTâmGiao",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'ủvịtâmgiao'}",https://www.tiktok.com/@phuclongofficial/video/7627719853171870984,apify,2026-05-12 10:19:07.366809
18,7629711426730364167,phuc_long,phuclongofficial,20800,24,1,2,3,15.0,2026-04-17 19:57:07,"Tưởng lạ mà quen, tưởng quen mà lạ... 

Mời cả nhà cùng đoán chuyện gì sắp xảy ra! 

Tag liền “nhỏ bạn thân” tên Đào xem bả biết vụ gì hăm😍

24.04.2026

#PhúcLong #HộiLớnPhúcLong",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'hộilớnphúclong'}",https://www.tiktok.com/@phuclongofficial/video/7629711426730364167,apify,2026-05-12 10:19:07.366809
17,7631495623363136775,phuc_long,phuclongofficial,838500,282,7,116,34,16.0,2026-04-22 15:20:45,"Quai Xách Ly với biểu tượng quê hương 34 Tỉnh Thành đã cập bến các cửa hàng Phúc Long😍😍

Đến ngay Phúc Long để hoà nhịp TRỌN MỘT VIỆT NAM dịp lễ này nha!!!

#PhúcLong #CupHolder 
#Quaixáchly #TrọnMộtViệtNam",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'cupholder'},{'name': 'quaixáchly'},{'name': 'trọnmộtviệtnam'}",https://www.tiktok.com/@phuclongofficial/video/7631495623363136775,apify,2026-05-12 10:19:07.366809
16,7631926919721766152,phuc_long,phuclongofficial,25900,107,4,86,12,19.0,2026-04-23 19:14:22,"Cùng Phúc Long unboxing BST Quai Xách Ly mới, bạn đã sẵn sàng chưa? 

Cái cảm giác hồi hộp khi tự tay ""đập hộp"" Blind Box để xem mình sẽ gọi tên Tỉnh, Thành nào ta nói nó cuốnnn! 

📍Combo ưu đãi chỉ 99K: 01 Blind Box Quai Xách Ly + 01 Charm & Sticker + 01 Thức uống size L đã có mặt tại các cửa hàng

Đừng để bộ sưu tập này thiếu tên bạn. Tag ngay hội ""Tâm Giao"" lập kèo đi săn thôi nào! 👇

#PhúcLong #CupHolder #TrọnMộtViệtNam",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'cupholder'},{'name': 'trọnmộtviệtnam'}",https://www.tiktok.com/@phuclongofficial/video/7631926919721766152,apify,2026-05-12 10:19:07.366809
15,7632271550649060626,phuc_long,phuclongofficial,88900,819,12,103,96,35.0,2026-04-24 17:31:43,"Bàn tiệc Mơ Đào đã chính thức lên kệ, mời Tâm Giao ghé chơi 😍

#PhúcLong  #HộiMơĐào #HươngSắcVịNghệ",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'hộimơđào'},{'name': 'hươngsắcvịnghệ'}",https://www.tiktok.com/@phuclongofficial/video/7632271550649060626,apify,2026-05-12 10:19:07.366809
14,7632662002736893202,phuc_long,phuclongofficial,2432,17,3,2,2,92.0,2026-04-25 19:16:38,"Nếu các ""Mỹ Nhân"" trà và cà phê đã làm say lòng người bởi nốt mật ngọt, chua thanh từ Mơ và Đào, thì dàn ""tân binh"" bánh cũng không hề kém cạnh.

Phúc Long trình làng đủ vị bánh: Bánh Danish Kem Mơ, Bánh Cuộn Phô Mai Bacon, Bánh Canelé Vani, Bánh Cuộn Trà Ô Long Đào và Bánh Quy Hạnh Nhân Mơ. Dù là team hảo ngọt hay mặn, thì dàn cực phẩm này đã sẵn sàng cùng bạn “dẫy” hội thật nhiệt!

🌟 COMBO “CHUẨN BÀI”: 1 Nước + 1 Bánh chỉ 99K (tiết kiệm 20K)
*Ưu đãi combo áp dụng: Bánh Danish Kem Mơ, Bánh Cuộn Phô Mai Bacon và Bánh Cuộn Trà Ô Long Đào.*

Ghé Phúc Long để cùng nhau “dẫy” Hội Mơ Đào ngay thôi! 💚

#PhúcLong #HộiMơĐào #HươngSắcVịNghệ","Exciting, exciting, cute songs(1283711)","{'name': 'phúclong'},{'name': 'hộimơđào'},{'name': 'hươngsắcvịnghệ'}",https://www.tiktok.com/@phuclongofficial/video/7632662002736893202,apify,2026-05-12 10:19:07.366809
13,7633485081461427474,phuc_long,phuclongofficial,22400,98,3,16,12,36.0,2026-04-28 10:00:00,"“Biến hình” rạng rỡ cùng siêu phẩm trà Đông Phương Mỹ Nhân ✨

Phúc Long sử dụng nền trà Đông Phương Mỹ Nhân - dòng trà Ô Long đặc biệt, cùng kỹ thuật lên men sâu, hậu vị thoảng nốt mật ngọt và hoa chín tự nhiên, thêm Mơ Đào lôi cuốn, để màn “biến hình” của bạn thêm tỏa sáng. Từ nét kiêu sa trong tà áo dài truyền thống đến phong thái hiện đại, tự tin của ""Mỹ Nhân"" thời đại mới.

Dù ở thời đại nào, bạn vẫn sẽ luôn tỏa sáng theo cách riêng biệt nhất. Cùng Phúc Long “biến hình” và viết tiếp hành trình 58 năm rạng rỡ nhé! 💚

#PhúcLong #HộiMơĐào #HươngSắcVịNghệ",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'hộimơđào'},{'name': 'hươngsắcvịnghệ'}",https://www.tiktok.com/@phuclongofficial/video/7633485081461427474,apify,2026-05-12 10:19:07.366809
12,7634118321146989831,phuc_long,phuclongofficial,30700,228,8,301,107,49.0,2026-04-29 16:58:07,"Mách Tâm Giao, đường đến chốn chill Phúc Long Waterbus Thủ Thiêm...

Cả nhà theo chân tụi tui, khám phá một góc chill, đón hoàng hôn cực đẹp ngay giữa lòng Sài Gòn nha😍

Địa chỉ: Công viên Bờ Sông Sài Gòn, Đường Nguyễn Thiện Thành, P. An Khánh, TP. Thủ Đức, TP. Hồ Chí Minh 😍

#PhúcLong #TPHCM #PhúcLongThủThiêmWaterbus #Waterbus #GrandOpening",original sound - PHUC LONG,"{'name': 'PhúcLong'},{'name': 'TPHCM'},{'name': 'PhúcLongThủThiêmWaterbus'},{'name': 'Waterbus'},{'name': 'GrandOpening'}",https://www.tiktok.com/@phuclongofficial/video/7634118321146989831,apify,2026-05-12 10:19:07.366809
27,7624361970631838984,phuc_long,phuclongofficial,196200,7820,267,100,358,21.0,2026-04-04 07:00:00,"BỮA SÁNG NHANH GỌN – NĂNG LƯỢNG TRỌN NGÀY

Bạn bắt đầu buổi sáng bận rộn nhưng vẫn muốn một bữa ăn đủ đầy và chất lượng? Phúc Long mang đến giải pháp đơn giản mà trọn vị – gói gọn chỉ trong một combo.

☕ Cà Phê đậm vị và Trà Sữa đậm đà cùng đánh thức tinh thần
 🥖 Bánh mì nóng giòn tiếp thêm năng lượng

Đặc biệt phiên bản Bánh Mì Thập Cẩm Phúc Long nay được nâng cấp nguyên liệu thịt bên trong: sử dụng thịt ủ mát MeatDeli cao cấp, giúp bánh mì thơm ngon và chuẩn vị hơn.

⏰ Áp dụng trước 10:00 sáng hàng ngày tại cửa hàng Phúc Long trên toàn quốc. (Ngoại lệ: không áp dụng tại các cửa hàng Phúc Long Sân Bay, Tòa nhà Techcombank và Winlife)

#BánhMìPhúcLong #PhúcLong #ỦVịTâmGiao #ComboSáng",âm thanh gốc - PHUC LONG,"{'name': 'bánhmìphúclong'},{'name': 'phúclong'},{'name': 'ủvịtâmgiao'},{'name': 'combosáng'}",https://www.tiktok.com/@phuclongofficial/video/7624361970631838984,apify,2026-05-12 10:19:07.366809
26,7624384231774424338,phuc_long,phuclongofficial,2807,35,2,1,2,14.0,2026-04-05 18:00:00,"HÔNG CẦN ĐẮN ĐO - PHÚC LONG KHAO 2 LY CHỈ 89K! 🥤✨

Quà xịn cho các ""tình yêu"" nhà Phúc Long cập bến đây! Không cần suy nghĩ trưa nay uống gì, cứ Combo 2 ly Best Seller và BST Hương Mật Ươm Sắc mà ""chốt đơn"" với giá cực hời chỉ 89K.

⏰ Áp dụng: 06 - 07.04.2026

Mở Zalo, vào ""Phúc Long Deli"" đặt món liền tay để nhận deal hời kẻo lỡ nha cả nhà! 🛵

👉 Cách thức đặt hàng: Mở Zalo > Chọn “Khám phá” > Tìm “Phúc Long Deli” > Đặt món liền tay! 🔗 Đặt ngay tại đây: https://zalo.me/s/4122484211343703722?utm_source=fbads

#PhucLong #Combo89K #DealHot #ZaloPay",âm thanh gốc - PHUC LONG,"{'name': 'phuclong'},{'name': 'combo89k'},{'name': 'dealhot'},{'name': 'zalopay'}",https://www.tiktok.com/@phuclongofficial/video/7624384231774424338,apify,2026-05-12 10:19:07.366809
25,7624385253049781511,phuc_long,phuclongofficial,24400,4256,217,8,15,15.0,2026-04-06 08:00:00,"Buổi nào cũng chill, có Phúc Long là dịuuuu...

☀️ Sáng bừng tỉnh: Trà Sữa Ô Long Thạch Konjac  
🌤️ Chiều tươi mát: Hồng Trà Đào Sữa Thạch Konjac
🌙 Tối chill nhẹ bụng: Sữa Chua Thoài Đác Thơm

Món nào cũng ngon, buổi nào cũng dịu. Ghé Phúc Long ngay thôi! 🌿

#PhúcLong #ỦVịTâmGiao",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'ủvịtâmgiao'}",https://www.tiktok.com/@phuclongofficial/video/7624385253049781511,apify,2026-05-12 10:19:07.366809
24,7624374175230102792,phuc_long,phuclongofficial,21700,4237,0,2,6,20.0,2026-04-08 10:00:00,"Đậm vị tỏa hương - Nhận quà yêu thương! 🪄✨

Nhận ngay 01 ly Trà Sữa hoặc Trà Trái Cây (Size M), khi mua các sản phẩm trà và cà phê đóng gói từ 200K! (*)

✨ Chỉ cần thêm 5K để upsize lên Size L nhaaa!

⏰ Thời gian: 16.03.2026 – 19.04.2026 
📍 Hệ thống áp dụng: Các cửa hàng Phúc Long Standard trên toàn quốc (không áp dụng tại WinLife và Spoke).

Mua ngay để nhận yêu thương từ Phúc Long nhaaa!

(*) Chi tiết điều kiện chương trình xem dưới phần bình luận.
#PhúcLong #TràĐóngGói #CàPhêĐóngGói #ƯuĐãi #HươngMậtƯơmSắc ",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'tràđónggói'},{'name': 'càphêđónggói'},{'name': 'ưuđãi'},{'name': 'hươngmậtươmsắc'}",https://www.tiktok.com/@phuclongofficial/video/7624374175230102792,apify,2026-05-12 10:19:07.366809
22,7626930764130667783,phuc_long,phuclongofficial,23800,4275,116,10,11,17.0,2026-04-10 08:06:48,"COMBO ""SÁNG BỪNG TỈNH"": BÁNH MÌ NÓNG GIÒN & CÀ PHÊ ĐẬM ĐÀ 🌭
Một buổi sáng ""sang - xịn - mịn"" bắt đầu từ đâu?

 👉 Từ âm thanh giòn tan của ổ bánh mì thập cẩm đầy ụ nhân Pate & Thịt nguội MEATDeli mềm mịn, thơm ngậy
 👉 Từ hương thơm nồng nàn của ly cà phê Phúc Long đậm vị
Ghé Phúc Long làm một combo ""full topping"" năng lượng cho cả ngày dài ngay thôi các bác ơi!

Nhớ ghé Phúc Long trước 10h sáng mỗi ngày để tận hưởng ngay Combo Bữa Sáng chỉ từ 75K đó nhe!
#BánhMìPhúcLong #PhúcLong #ỦVịTâmGiao
#BánhMìThậpCẩmPhúcLong #PhúcLong",âm thanh gốc - PHUC LONG,"{'name': 'bánhmìphúclong'},{'name': 'phúclong'},{'name': 'ủvịtâmgiao'},{'name': 'bánhmìthậpcẩmphúclong'},{'name': 'phúclong'}",https://www.tiktok.com/@phuclongofficial/video/7626930764130667783,apify,2026-05-12 10:19:07.366809
37,7620331982379027733,phuc_long,phuclongofficial,1675,20,0,1,2,15.0,2026-03-23 13:20:06,"❌Bé thích quà to
✅Bé thích quà siêu cấp đáng yêu, mềm mịn để ôm vào lòng

Tặng ""người ấy"" bộ đôi mềm mịn Trà Sư và Trà Nương để thêm nhiều yêu thương nhaaa😍😍
Đặc biệt Combo ưu đãi chỉ 365K 💥 

#PhúcLong #ỦVịTâmGiao #TràSư #TràNương",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'ủvịtâmgiao'},{'name': 'tràsư'},{'name': 'trànương'}",https://www.tiktok.com/@phuclongofficial/video/7620331982379027733,apify,2026-05-12 10:19:07.366809
36,7620847585468615957,phuc_long,phuclongofficial,11200,97,1,23,9,36.0,2026-03-25 09:00:00,"Deadline căng quá thì...đi trốn ở Phúc Long! 🏃‍♂️ Vừa bước vào đã thấy mùi trà thơm nồng, gọi ngay BST Hương Mật Ươm Sắc mới toanh để ""hạ hỏa"" thôi: Hồng Trà Bưởi Mật Ong, Hồng Trà Sữa Yến Mạch Mật Ong, Cà Phê Curcumin Mật Ong 🍯

Đừng quên Combo 1 Bánh + 1 Nước chỉ 109K siêu hời nha!!! 

Tag đứa bạn đang ""bí"" deadline vào đây để cùng “sạc pin” tại Phúc Long nào! 😉

#PhúcLong #HươngMậtƯơmSắc #BeauTEA #VẻĐẹpTừBênTrong",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'hươngmậtươmsắc'},{'name': 'beautea'},{'name': 'vẻđẹptừbêntrong'}",https://www.tiktok.com/@phuclongofficial/video/7620847585468615957,apify,2026-05-12 10:19:07.366809
35,7621404061115485461,phuc_long,phuclongofficial,52200,1703,12,66,145,42.0,2026-03-26 12:00:00,"""Úm ba la"" ra ngay món ngon chuẩn vị Phúc Long! 

Sáng Cà Phê tỉnh táo, chiều Trà Sữa cực chill, Phúc Long ""cân"" hết mọi cơn thèm chỉ trong tích tắc🏃‍♀️💨

Đừng nghĩ ngợi nhiều, ghé Phúc Long để “biến hình” nào 👀

#PhúcLong #ỦVịTâmGiao",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'ủvịtâmgiao'}",https://www.tiktok.com/@phuclongofficial/video/7621404061115485461,apify,2026-05-12 10:19:07.366809
34,7622589651101961490,phuc_long,phuclongofficial,35300,51,3,5,1,15.0,2026-03-29 15:20:58,"Hương Hồng Trà Mật Ong thì thơm, bánh thì giòn, còn vị thì... ""dính"" không lối thoát! 😉
1 phần bánh và nước, 2 phần ngọt ngào, 100 phần ""hợp nhau"" 💚

Tag ngay người ấy vào đây để cùng tới Phúc Long thưởng thức BST Hương Mật Ươm Sắc nào!

#PhúcLong #HươngMậtƯơmSắc #BeauTEA #VẻĐẹpTừBênTrong",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'hươngmậtươmsắc'},{'name': 'beautea'},{'name': 'vẻđẹptừbêntrong'}",https://www.tiktok.com/@phuclongofficial/video/7622589651101961490,apify,2026-05-12 10:19:07.366809
33,7621409064689487124,phuc_long,phuclongofficial,52500,121,1,22,9,15.0,2026-03-30 09:00:00,"COMBO TIỆN LỢI - THỬ LÀ MÊ 🥐🧋

Combo Bánh Croissant thơm bơ giòn rụm cùng Trà Sữa Phúc Long đậm vị - Combo ""chân ái"" giúp bạn sạc đầy năng lượng tức thì 🔋

Tag ngay ""đồng bọn"" vào đi nạp vitamin Phúc Long thôi nào!  👀

#PhúcLong #ỦVịTâmGiao",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'ủvịtâmgiao'}",https://www.tiktok.com/@phuclongofficial/video/7621409064689487124,apify,2026-05-12 10:19:07.366809
32,7623253259939089672,phuc_long,phuclongofficial,25200,4249,225,5,7,10.0,2026-04-01 07:00:00,"Sáng nay ăn gì? Ghé Phúc Long ngay trước 10h để đón deal hời nha các ní ơi! 🏃‍♂️ 
Vừa có Bánh Mì giòn rụm, vừa có Cà Phê tỉnh táo, đúng chuẩn ""combo đỉnh nóc kịch trần"" cho những buổi sáng chạy deadline. 

Nhịn gì thì nhịn chứ đừng nhịn ăn sáng nha, qua Phúc Long tui đợi! 🥖☕️

#BánhMìPhúcLong #PhúcLong #ỦVịTâmGiao",âm thanh gốc - PHUC LONG,"{'name': 'bánhmìphúclong'},{'name': 'phúclong'},{'name': 'ủvịtâmgiao'}",https://www.tiktok.com/@phuclongofficial/video/7623253259939089672,apify,2026-05-12 10:19:07.366809
31,7623252231743180053,phuc_long,phuclongofficial,126200,8095,180,139,394,48.0,2026-04-02 08:00:00,"Sáng bừng tỉnh - Trưa năng lượng - Tối cực chill cùng Phúc Long nha! 😉

Bắt đầu ngày mới với chút đậm đà của cà phê, nạp năng lượng trưa bằng trà trái cây thanh mát, và kết lại buổi tối nhẹ nhàng bên miếng bánh ngọt cùng người thương.

 Kể tui nghe ""lịch trình"" Phúc Long hôm nay của bạn thế nào rồi?💚

#PhúcLong #ỦVịTâmGiao",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'ủvịtâmgiao'}",https://www.tiktok.com/@phuclongofficial/video/7623252231743180053,apify,2026-05-12 10:19:07.366809
29,7624362662939446535,phuc_long,phuclongofficial,48000,4548,2,4,36,16.0,2026-04-03 10:01:15,"Peak-a-booo....Phúc Long gửi quà đậm vị! 🪄✨

Với các hóa đơn trà và cà phê đóng gói từ 200K, nhận ngay 01 ly Trà Sữa hoặc Trà Trái Cây (Size M).

✨ Chỉ cần thêm 5K để ""level up"" lên Size L nhaaa! 

⏰ Thời gian: 16.03.2026 – 19.04.2026 
📍 Hệ thống áp dụng: Các cửa hàng Phúc Long Standard trên toàn quốc (Không áp dụng tại WinLife và Spoke).

Note lịch liền tay để đừng quên ra Phúc Long săn ngay deal hời nhé! 

(*) Chi tiết điều kiện chương trình xem dưới phần bình luận.
#PhúcLong #TràĐóngGói #CàPhêĐóngGói #ƯuĐãi #HươngMậtƯơmSắc ",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'tràđónggói'},{'name': 'càphêđónggói'},{'name': 'ưuđãi'},{'name': 'hươngmậtươmsắc'}",https://www.tiktok.com/@phuclongofficial/video/7624362662939446535,apify,2026-05-12 10:19:07.366809
46,7614051572154240264,phuc_long,phuclongofficial,3175,21,0,1,1,12.0,2026-03-07 09:00:00,"Quẹt để thấy... những điều ngọt ngào cho tháng của nàng ✨

🍃 Trà sữa ngọt dịu
🍑 Trà trái cây tươi mát
🍰 Bánh lạnh mềm tan

Cứ mỗi lần lướt qua là một sự lựa chọn khó cưỡng, nhưng trẻ con mới chọn còn người lớn lấy tất! 😉

Đừng quên Phúc Long hẹn nàng một chiếc deal siêu hời chỉ 128K đấy nhe! 💚

#PhúcLong #Happywomensday",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'happywomensday'}",https://www.tiktok.com/@phuclongofficial/video/7614051572154240264,apify,2026-05-12 10:19:07.366809
44,7614728644669263111,phuc_long,phuclongofficial,2772,45,0,12,1,8.0,2026-03-08 10:56:19,"Bó hoa Hương Mật Ươm Sắc từ Phúc Long
chúc các nàng 08/03 luôn xinh, luôn chill, luôn được cưng nhé 🌸 #PhúcLong #HươngMậtƯơmSắc #happywomensday",âm thanh gốc - PHUC LONG,"{'name': 'phúclong'},{'name': 'hươngmậtươmsắc'},{'name': 'happywomensday'}",https://www.tiktok.com/@phuclongofficial/video/7614728644669263111,apify,2026-05-12 10:19:07.366809
43,7615190977086524690,phuc_long,phuclongofficial,1895,21,2,4,3,51.0,2026-03-09 16:50:22,"Không phải mọi loại hồng trà đều giống nhau. Tại Phúc Long, hồng trà mật ong là một hành trình “tâm huyết” từ cao nguyên đến ly trà trên tay bạn:

🌿 Bắt đầu từ cao nguyên: Những búp trà Bảo Lộc được tuyển chọn kỹ lưỡng, giữ trọn vị trà đậm đà, mộc mạc nhất. 
🔥 Kỹ thuật lên men: Giúp nước trà có màu hổ phách và giữ hương thơm sâu. 
🍯 Nốt hương đặc biệt: Chút chát nhẹ đặc trưng hòa cùng hương mật ong tự nhiên, để lại vị ngọt thanh êm ái sau mỗi ngụm.

Từ nền trà nghệ thuật này, Phúc Long mang đến Bộ sưu tập Hương Mật Ươm Sắc có vị đậm, hương sâu hòa cùng chút ngọt ngào êm ái: 
🍊 Hồng Trà Bưởi Mật Ong
🌾 Hồng Trà Sữa Yến Mạch Mật Ong

Trà ngon đã sẵn sàng, mời bạn tới chơi! 👏👏👏 🍯

#PhúcLong #HươngMậtƯơmSắc #BeauTEA #VẻĐẹpTừBênTrong",nhạc nền - Thầy Huy Dạy Nhảy,"{'name': 'phúclong'},{'name': 'hươngmậtươmsắc'},{'name': 'beautea'},{'name': 'vẻđẹptừbêntrong'}",https://www.tiktok.com/@phuclongofficial/video/7615190977086524690,apify,2026-05-12 10:19:07.366809
